DTH,HAS,current_yield,future_yield,image_num,target_dry,target_fresh,tray,pos
10,46,30,170,836,100,133.4,33,12
9,47,30,150,851,100,133.4,33,12
8,48,40,140,854,100,133.4,33,12
8,48,50,150,872,100,133.4,33,12
8,48,50,150,890,100,133.4,33,12
8,48,60,160,902,100,133.4,33,12
7,49,70,150,920,100,133.4,33,12
7,49,70,150,938,100,133.4,33,12
7,49,70,150,953,100,133.4,33,12
6,50,80,140,971,100,133.4,33,12
6,50,90,150,989,100,133.4,33,12
6,50,90,150,1004,100,133.4,33,12
5,51,100,140,1022,100,133.4,33,12
5,51,110,150,1040,100,133.4,33,12
4,52,110,130,1055,100,133.4,33,12
4,52,130,150,1073,100,133.4,33,12
4,52,130,150,1091,100,133.4,33,12
4,52,130,150,1106,100,133.4,33,12
3,53,140,150,1124,100,133.4,33,12
3,53,140,150,1142,100,133.4,33,12
3,53,150,160,1157,100,133.4,33,12
2,54,150,140,1175,100,133.4,33,12
2,54,160,160,1193,100,133.4,33,12
2,54,170,170,1208,100,133.4,33,12
1,55,190,180,1226,100,133.4,33,12
1,55,190,180,1244,100,133.4,33,12
1,55,190,180,1259,100,133.4,33,12
0,56,200,170,1277,100,133.4,33,12
0,56,200,170,1295,100,133.4,33,12
0,56,190,160,1310,100,133.4,33,12
34,22,10,450,1,260,713.7,33,13
33,23,10,440,9,260,713.7,33,13
33,23,20,480,10,260,713.7,33,13
33,23,20,480,29,260,713.7,33,13
32,24,20,470,36,260,713.7,33,13
32,24,40,550,55,260,713.7,33,13
32,24,10,430,71,260,713.7,33,13
31,25,10,410,86,260,713.7,33,13
31,25,10,410,105,260,713.7,33,13
31,25,10,410,124,260,713.7,33,13
30,26,10,400,137,260,713.7,33,13
30,26,10,400,156,260,713.7,33,13
30,26,10,400,174,260,713.7,33,13
29,27,10,380,188,260,713.7,33,13
29,27,10,380,207,260,713.7,33,13
29,27,10,380,225,260,713.7,33,13
28,28,10,370,239,260,713.7,33,13
28,28,10,370,258,260,713.7,33,13
28,28,10,370,276,260,713.7,33,13
27,29,10,350,290,260,713.7,33,13
27,29,10,350,309,260,713.7,33,13
27,29,10,350,327,260,713.7,33,13
26,30,10,340,341,260,713.7,33,13
26,30,10,340,359,260,713.7,33,13
26,30,10,340,377,260,713.7,33,13
25,31,10,330,392,260,713.7,33,13
25,31,10,330,410,260,713.7,33,13
25,31,10,330,423,260,713.7,33,13
25,31,10,330,437,260,713.7,33,13
24,32,10,310,443,260,713.7,33,13
24,32,10,310,460,260,713.7,33,13
24,32,10,310,478,260,713.7,33,13
23,33,10,300,494,260,713.7,33,13
23,33,10,300,512,260,713.7,33,13
23,33,10,300,530,260,713.7,33,13
22,34,10,280,545,260,713.7,33,13
22,34,10,280,563,260,713.7,33,13
22,34,10,280,581,260,713.7,33,13
21,35,10,270,596,260,713.7,33,13
21,35,10,270,614,260,713.7,33,13
21,35,10,270,632,260,713.7,33,13
20,36,10,250,647,260,713.7,33,13
20,36,10,250,665,260,713.7,33,13
20,36,10,250,683,260,713.7,33,13
19,37,10,240,698,260,713.7,33,13
19,37,20,280,716,260,713.7,33,13
19,37,20,280,734,260,713.7,33,13
18,38,20,270,749,260,713.7,33,13
18,38,20,270,767,260,713.7,33,13
18,38,20,270,785,260,713.7,33,13
17,39,30,290,800,260,713.7,33,13
17,39,30,290,818,260,713.7,33,13
17,39,30,290,836,260,713.7,33,13
16,40,30,280,851,260,713.7,33,13
15,41,40,280,854,260,713.7,33,13
15,41,40,280,872,260,713.7,33,13
15,41,40,280,890,260,713.7,33,13
14,42,50,280,902,260,713.7,33,13
14,42,50,280,920,260,713.7,33,13
14,42,60,290,938,260,713.7,33,13
13,43,60,270,953,260,713.7,33,13
13,43,70,280,971,260,713.7,33,13
13,43,70,280,989,260,713.7,33,13
12,44,80,270,1004,260,713.7,33,13
12,44,90,280,1022,260,713.7,33,13
12,44,90,280,1040,260,713.7,33,13
11,45,110,270,1055,260,713.7,33,13
11,45,110,270,1073,260,713.7,33,13
11,45,110,270,1091,260,713.7,33,13
10,46,130,270,1106,260,713.7,33,13
10,46,140,280,1124,260,713.7,33,13
10,46,130,270,1142,260,713.7,33,13
9,47,150,270,1157,260,713.7,33,13
9,47,160,280,1175,260,713.7,33,13
9,47,160,280,1193,260,713.7,33,13
8,48,180,280,1208,260,713.7,33,13
8,48,180,280,1226,260,713.7,33,13
8,48,190,280,1244,260,713.7,33,13
7,49,200,270,1259,260,713.7,33,13
7,49,200,270,1277,260,713.7,33,13
7,49,210,280,1295,260,713.7,33,13
6,50,230,290,1310,260,713.7,33,13
6,50,230,290,1325,260,713.7,33,13
6,50,240,300,1352,260,713.7,33,13
5,51,240,280,1386,260,713.7,33,13
5,51,250,290,1408,260,713.7,33,13
5,51,250,290,1421,260,713.7,33,13
4,52,260,290,1441,260,713.7,33,13
4,52,260,290,1461,260,713.7,33,13
4,52,260,290,1472,260,713.7,33,13
3,53,260,280,1492,260,713.7,33,13
3,53,260,280,1511,260,713.7,33,13
2,54,260,270,1523,260,713.7,33,13
2,54,260,270,1543,260,713.7,33,13
2,54,260,270,1563,260,713.7,33,13
2,54,260,270,1574,260,713.7,33,13
1,55,260,250,1594,260,713.7,33,13
1,55,270,260,1614,260,713.7,33,13
1,55,270,260,1625,260,713.7,33,13
0,56,270,250,1645,260,713.7,33,13
0,56,270,250,1665,260,713.7,33,13
0,56,270,250,1676,260,713.7,33,13
25,31,10,330,1,40,58.4,33,14
24,32,10,310,9,40,58.4,33,14
24,32,10,310,10,40,58.4,33,14
23,33,20,340,29,40,58.4,33,14
23,33,10,300,36,40,58.4,33,14
23,33,10,300,55,40,58.4,33,14
23,33,10,300,71,40,58.4,33,14
22,34,10,280,86,40,58.4,33,14
22,34,10,280,105,40,58.4,33,14
21,35,10,270,124,40,58.4,33,14
21,35,10,270,137,40,58.4,33,14
21,35,10,270,156,40,58.4,33,14
21,35,10,270,174,40,58.4,33,14
20,36,10,250,188,40,58.4,33,14
20,36,10,250,207,40,58.4,33,14
20,36,10,250,225,40,58.4,33,14
19,37,10,240,239,40,58.4,33,14
19,37,10,240,258,40,58.4,33,14
19,37,10,240,276,40,58.4,33,14
18,38,10,220,290,40,58.4,33,14
18,38,10,220,309,40,58.4,33,14
18,38,10,220,327,40,58.4,33,14
17,39,10,210,341,40,58.4,33,14
17,39,10,210,359,40,58.4,33,14
17,39,10,210,377,40,58.4,33,14
16,40,10,190,392,40,58.4,33,14
16,40,10,190,410,40,58.4,33,14
15,41,10,180,423,40,58.4,33,14
15,41,10,180,437,40,58.4,33,14
15,41,10,180,443,40,58.4,33,14
15,41,10,180,460,40,58.4,33,14
15,41,10,180,478,40,58.4,33,14
14,42,10,160,494,40,58.4,33,14
14,42,10,160,512,40,58.4,33,14
14,42,10,160,530,40,58.4,33,14
13,43,10,140,545,40,58.4,33,14
13,43,10,140,563,40,58.4,33,14
13,43,10,140,581,40,58.4,33,14
12,44,10,130,596,40,58.4,33,14
12,44,10,130,614,40,58.4,33,14
12,44,10,130,632,40,58.4,33,14
11,45,10,110,647,40,58.4,33,14
11,45,10,110,665,40,58.4,33,14
11,45,10,110,683,40,58.4,33,14
10,46,10,100,698,40,58.4,33,14
10,46,10,100,716,40,58.4,33,14
9,47,20,120,734,40,58.4,33,14
9,47,20,120,749,40,58.4,33,14
9,47,20,120,767,40,58.4,33,14
9,47,20,120,785,40,58.4,33,14
8,48,30,130,800,40,58.4,33,14
8,48,30,130,818,40,58.4,33,14
8,48,30,130,836,40,58.4,33,14
7,49,40,120,851,40,58.4,33,14
6,50,50,110,854,40,58.4,33,14
6,50,50,110,872,40,58.4,33,14
5,51,60,100,890,40,58.4,33,14
5,51,60,100,902,40,58.4,33,14
5,51,70,110,920,40,58.4,33,14
5,51,70,110,938,40,58.4,33,14
4,52,80,100,953,40,58.4,33,14
4,52,90,110,971,40,58.4,33,14
4,52,90,110,989,40,58.4,33,14
3,53,90,90,1004,40,58.4,33,14
34,22,10,450,1,320,729.6,33,15
33,23,10,440,9,320,729.6,33,15
33,23,10,440,10,320,729.6,33,15
33,23,10,440,29,320,729.6,33,15
32,24,10,430,36,320,729.6,33,15
32,24,10,430,55,320,729.6,33,15
32,24,10,430,71,320,729.6,33,15
31,25,10,410,86,320,729.6,33,15
31,25,10,410,105,320,729.6,33,15
31,25,10,410,124,320,729.6,33,15
30,26,10,400,137,320,729.6,33,15
30,26,10,400,156,320,729.6,33,15
30,26,10,400,174,320,729.6,33,15
29,27,10,380,188,320,729.6,33,15
29,27,10,380,207,320,729.6,33,15
29,27,10,380,225,320,729.6,33,15
28,28,10,370,239,320,729.6,33,15
28,28,10,370,258,320,729.6,33,15
28,28,10,370,276,320,729.6,33,15
27,29,10,350,290,320,729.6,33,15
27,29,10,350,309,320,729.6,33,15
27,29,10,350,327,320,729.6,33,15
26,30,10,340,341,320,729.6,33,15
26,30,10,340,359,320,729.6,33,15
26,30,10,340,377,320,729.6,33,15
25,31,10,330,392,320,729.6,33,15
25,31,10,330,410,320,729.6,33,15
25,31,10,330,423,320,729.6,33,15
25,31,10,330,437,320,729.6,33,15
24,32,10,310,443,320,729.6,33,15
24,32,10,310,460,320,729.6,33,15
24,32,10,310,478,320,729.6,33,15
23,33,10,300,494,320,729.6,33,15
23,33,10,300,512,320,729.6,33,15
23,33,10,300,530,320,729.6,33,15
22,34,10,280,545,320,729.6,33,15
22,34,10,280,563,320,729.6,33,15
22,34,10,280,581,320,729.6,33,15
21,35,10,270,596,320,729.6,33,15
21,35,10,270,614,320,729.6,33,15
21,35,10,270,632,320,729.6,33,15
20,36,10,250,647,320,729.6,33,15
20,36,10,250,665,320,729.6,33,15
20,36,10,250,683,320,729.6,33,15
19,37,10,240,698,320,729.6,33,15
19,37,10,240,716,320,729.6,33,15
19,37,10,240,734,320,729.6,33,15
18,38,10,220,749,320,729.6,33,15
18,38,10,220,767,320,729.6,33,15
18,38,10,220,785,320,729.6,33,15
17,39,10,210,800,320,729.6,33,15
17,39,10,210,818,320,729.6,33,15
17,39,10,210,836,320,729.6,33,15
16,40,20,240,851,320,729.6,33,15
15,41,30,260,854,320,729.6,33,15
15,41,30,260,872,320,729.6,33,15
15,41,30,260,890,320,729.6,33,15
14,42,30,240,902,320,729.6,33,15
14,42,40,260,920,320,729.6,33,15
14,42,40,260,938,320,729.6,33,15
13,43,40,240,953,320,729.6,33,15
13,43,50,260,971,320,729.6,33,15
13,43,50,260,989,320,729.6,33,15
12,44,60,250,1004,320,729.6,33,15
12,44,60,250,1022,320,729.6,33,15
12,44,70,260,1040,320,729.6,33,15
11,45,90,260,1055,320,729.6,33,15
11,45,100,260,1073,320,729.6,33,15
11,45,110,270,1091,320,729.6,33,15
10,46,140,280,1106,320,729.6,33,15
10,46,140,280,1124,320,729.6,33,15
10,46,140,280,1142,320,729.6,33,15
9,47,170,290,1157,320,729.6,33,15
9,47,180,300,1175,320,729.6,33,15
9,47,180,300,1193,320,729.6,33,15
8,48,180,280,1208,320,729.6,33,15
8,48,180,280,1226,320,729.6,33,15
8,48,190,280,1244,320,729.6,33,15
7,49,210,280,1259,320,729.6,33,15
7,49,210,280,1277,320,729.6,33,15
7,49,210,280,1295,320,729.6,33,15
6,50,220,280,1310,320,729.6,33,15
6,50,220,280,1325,320,729.6,33,15
6,50,220,280,1352,320,729.6,33,15
5,51,230,270,1386,320,729.6,33,15
5,51,230,270,1408,320,729.6,33,15
5,51,230,270,1421,320,729.6,33,15
4,52,230,260,1441,320,729.6,33,15
4,52,240,270,1461,320,729.6,33,15
4,52,240,270,1472,320,729.6,33,15
3,53,240,260,1492,320,729.6,33,15
3,53,240,260,1511,320,729.6,33,15
2,54,250,250,1523,320,729.6,33,15
2,54,240,240,1543,320,729.6,33,15
2,54,250,250,1563,320,729.6,33,15
2,54,250,250,1574,320,729.6,33,15
1,55,250,240,1594,320,729.6,33,15
1,55,260,250,1614,320,729.6,33,15
1,55,260,250,1625,320,729.6,33,15
0,56,270,250,1645,320,729.6,33,15
0,56,270,250,1665,320,729.6,33,15
0,56,270,250,1676,320,729.6,33,15
31,25,10,410,1,120,157,33,16
31,25,10,410,9,120,157,33,16
30,26,10,400,10,120,157,33,16
30,26,10,400,29,120,157,33,16
30,26,10,400,36,120,157,33,16
29,27,20,430,55,120,157,33,16
29,27,10,380,71,120,157,33,16
29,27,10,380,86,120,157,33,16
28,28,10,370,105,120,157,33,16
28,28,10,370,124,120,157,33,16
28,28,10,370,137,120,157,33,16
27,29,10,350,156,120,157,33,16
27,29,10,350,174,120,157,33,16
27,29,10,350,188,120,157,33,16
26,30,10,340,207,120,157,33,16
26,30,10,340,225,120,157,33,16
26,30,10,340,239,120,157,33,16
25,31,10,330,258,120,157,33,16
25,31,10,330,276,120,157,33,16
25,31,10,330,290,120,157,33,16
24,32,10,310,309,120,157,33,16
24,32,10,310,327,120,157,33,16
24,32,10,310,341,120,157,33,16
23,33,10,300,359,120,157,33,16
23,33,10,300,377,120,157,33,16
23,33,10,300,392,120,157,33,16
22,34,10,280,410,120,157,33,16
22,34,10,280,423,120,157,33,16
22,34,10,280,437,120,157,33,16
22,34,10,280,443,120,157,33,16
21,35,10,270,460,120,157,33,16
21,35,10,270,478,120,157,33,16
21,35,10,270,494,120,157,33,16
20,36,10,250,512,120,157,33,16
20,36,10,250,530,120,157,33,16
20,36,10,250,545,120,157,33,16
19,37,10,240,563,120,157,33,16
19,37,10,240,581,120,157,33,16
19,37,10,240,596,120,157,33,16
18,38,10,220,614,120,157,33,16
18,38,10,220,632,120,157,33,16
18,38,10,220,647,120,157,33,16
17,39,10,210,665,120,157,33,16
17,39,10,210,683,120,157,33,16
17,39,10,210,698,120,157,33,16
16,40,10,190,716,120,157,33,16
16,40,10,190,734,120,157,33,16
16,40,10,190,749,120,157,33,16
15,41,10,180,767,120,157,33,16
15,41,10,180,785,120,157,33,16
15,41,10,180,800,120,157,33,16
14,42,10,160,818,120,157,33,16
14,42,10,160,836,120,157,33,16
14,42,10,160,851,120,157,33,16
13,43,10,140,854,120,157,33,16
12,44,10,130,872,120,157,33,16
12,44,10,130,890,120,157,33,16
12,44,10,130,902,120,157,33,16
11,45,10,110,920,120,157,33,16
11,45,10,110,938,120,157,33,16
11,45,10,110,953,120,157,33,16
10,46,10,100,971,120,157,33,16
10,46,10,100,989,120,157,33,16
10,46,10,100,1004,120,157,33,16
9,47,10,80,1022,120,157,33,16
9,47,10,80,1040,120,157,33,16
9,47,10,80,1055,120,157,33,16
8,48,20,100,1073,120,157,33,16
8,48,20,100,1091,120,157,33,16
8,48,30,130,1106,120,157,33,16
7,49,30,110,1124,120,157,33,16
7,49,30,110,1142,120,157,33,16
7,49,40,120,1157,120,157,33,16
6,50,50,110,1175,120,157,33,16
6,50,50,110,1193,120,157,33,16
6,50,80,140,1208,120,157,33,16
5,51,80,120,1226,120,157,33,16
5,51,80,120,1244,120,157,33,16
5,51,100,140,1259,120,157,33,16
4,52,120,140,1277,120,157,33,16
4,52,110,130,1295,120,157,33,16
4,52,140,160,1310,120,157,33,16
3,53,150,160,1325,120,157,33,16
3,53,160,170,1352,120,157,33,16
2,54,170,170,1386,120,157,33,16
2,54,170,170,1408,120,157,33,16
2,54,180,180,1421,120,157,33,16
1,55,190,180,1441,120,157,33,16
1,55,190,180,1461,120,157,33,16
1,55,200,190,1472,120,157,33,16
0,56,210,180,1492,120,157,33,16
0,56,210,180,1511,120,157,33,16
0,56,220,200,1523,120,157,33,16
34,22,10,450,1,280,701.6,33,17
33,23,10,440,9,280,701.6,33,17
33,23,50,600,10,280,701.6,33,17
33,23,60,620,29,280,701.6,33,17
32,24,20,470,36,280,701.6,33,17
32,24,60,610,55,280,701.6,33,17
32,24,10,430,71,280,701.6,33,17
31,25,10,410,86,280,701.6,33,17
31,25,10,410,105,280,701.6,33,17
31,25,10,410,124,280,701.6,33,17
30,26,10,400,137,280,701.6,33,17
30,26,10,400,156,280,701.6,33,17
30,26,10,400,174,280,701.6,33,17
29,27,10,380,188,280,701.6,33,17
29,27,10,380,207,280,701.6,33,17
29,27,10,380,225,280,701.6,33,17
28,28,10,370,239,280,701.6,33,17
28,28,10,370,258,280,701.6,33,17
28,28,10,370,276,280,701.6,33,17
27,29,10,350,290,280,701.6,33,17
27,29,10,350,309,280,701.6,33,17
27,29,10,350,327,280,701.6,33,17
26,30,10,340,341,280,701.6,33,17
26,30,10,340,359,280,701.6,33,17
26,30,10,340,377,280,701.6,33,17
25,31,10,330,392,280,701.6,33,17
25,31,10,330,410,280,701.6,33,17
25,31,10,330,423,280,701.6,33,17
25,31,10,330,437,280,701.6,33,17
24,32,10,310,443,280,701.6,33,17
24,32,10,310,460,280,701.6,33,17
24,32,10,310,478,280,701.6,33,17
23,33,10,300,494,280,701.6,33,17
23,33,10,300,512,280,701.6,33,17
23,33,10,300,530,280,701.6,33,17
22,34,10,280,545,280,701.6,33,17
22,34,10,280,563,280,701.6,33,17
22,34,10,280,581,280,701.6,33,17
21,35,10,270,596,280,701.6,33,17
21,35,10,270,614,280,701.6,33,17
21,35,10,270,632,280,701.6,33,17
20,36,10,250,647,280,701.6,33,17
20,36,10,250,665,280,701.6,33,17
20,36,10,250,683,280,701.6,33,17
19,37,10,240,698,280,701.6,33,17
19,37,10,240,716,280,701.6,33,17
19,37,20,280,734,280,701.6,33,17
18,38,20,270,749,280,701.6,33,17
18,38,20,270,767,280,701.6,33,17
18,38,20,270,785,280,701.6,33,17
17,39,20,250,800,280,701.6,33,17
17,39,30,290,818,280,701.6,33,17
17,39,30,290,836,280,701.6,33,17
16,40,30,280,851,280,701.6,33,17
15,41,40,280,854,280,701.6,33,17
15,41,50,300,872,280,701.6,33,17
15,41,50,300,890,280,701.6,33,17
14,42,50,280,902,280,701.6,33,17
14,42,60,290,920,280,701.6,33,17
14,42,60,290,938,280,701.6,33,17
13,43,60,270,953,280,701.6,33,17
13,43,70,280,971,280,701.6,33,17
13,43,80,290,989,280,701.6,33,17
12,44,80,270,1004,280,701.6,33,17
12,44,90,280,1022,280,701.6,33,17
12,44,100,290,1040,280,701.6,33,17
11,45,110,270,1055,280,701.6,33,17
11,45,120,280,1073,280,701.6,33,17
11,45,120,280,1091,280,701.6,33,17
10,46,130,270,1106,280,701.6,33,17
10,46,140,280,1124,280,701.6,33,17
10,46,140,280,1142,280,701.6,33,17
9,47,150,270,1157,280,701.6,33,17
9,47,160,280,1175,280,701.6,33,17
9,47,160,280,1193,280,701.6,33,17
8,48,170,270,1208,280,701.6,33,17
8,48,170,270,1226,280,701.6,33,17
8,48,170,270,1244,280,701.6,33,17
7,49,180,250,1259,280,701.6,33,17
7,49,190,260,1277,280,701.6,33,17
7,49,200,270,1295,280,701.6,33,17
6,50,220,280,1310,280,701.6,33,17
6,50,210,270,1325,280,701.6,33,17
6,50,220,280,1352,280,701.6,33,17
5,51,230,270,1386,280,701.6,33,17
5,51,230,270,1408,280,701.6,33,17
5,51,230,270,1421,280,701.6,33,17
4,52,240,270,1441,280,701.6,33,17
4,52,230,260,1461,280,701.6,33,17
4,52,240,270,1472,280,701.6,33,17
3,53,250,270,1492,280,701.6,33,17
3,53,250,270,1511,280,701.6,33,17
2,54,260,270,1523,280,701.6,33,17
2,54,260,270,1543,280,701.6,33,17
2,54,260,270,1563,280,701.6,33,17
2,54,260,270,1574,280,701.6,33,17
1,55,260,250,1594,280,701.6,33,17
1,55,260,250,1614,280,701.6,33,17
1,55,260,250,1625,280,701.6,33,17
0,56,270,250,1645,280,701.6,33,17
0,56,260,240,1665,280,701.6,33,17
0,56,260,240,1676,280,701.6,33,17
24,32,10,310,1,10,174.7,33,18
24,32,20,360,9,10,174.7,33,18
23,33,50,440,10,10,174.7,33,18
23,33,60,460,29,10,174.7,33,18
23,33,40,420,36,10,174.7,33,18
22,34,70,460,55,10,174.7,33,18
22,34,10,280,71,10,174.7,33,18
22,34,10,280,86,10,174.7,33,18
21,35,10,270,105,10,174.7,33,18
21,35,10,270,124,10,174.7,33,18
21,35,10,270,137,10,174.7,33,18
20,36,10,250,156,10,174.7,33,18
20,36,10,250,174,10,174.7,33,18
20,36,10,250,188,10,174.7,33,18
19,37,10,240,207,10,174.7,33,18
19,37,10,240,225,10,174.7,33,18
19,37,10,240,239,10,174.7,33,18
18,38,10,220,258,10,174.7,33,18
18,38,10,220,276,10,174.7,33,18
18,38,10,220,290,10,174.7,33,18
17,39,10,210,309,10,174.7,33,18
17,39,10,210,327,10,174.7,33,18
17,39,10,210,341,10,174.7,33,18
16,40,10,190,359,10,174.7,33,18
16,40,10,190,377,10,174.7,33,18
16,40,10,190,392,10,174.7,33,18
15,41,10,180,410,10,174.7,33,18
15,41,10,180,423,10,174.7,33,18
15,41,10,180,437,10,174.7,33,18
15,41,10,180,443,10,174.7,33,18
14,42,10,160,460,10,174.7,33,18
14,42,10,160,478,10,174.7,33,18
14,42,10,160,494,10,174.7,33,18
13,43,10,140,512,10,174.7,33,18
13,43,10,140,530,10,174.7,33,18
13,43,10,140,545,10,174.7,33,18
12,44,10,130,563,10,174.7,33,18
12,44,10,130,581,10,174.7,33,18
12,44,10,130,596,10,174.7,33,18
11,45,10,110,614,10,174.7,33,18
11,45,10,110,632,10,174.7,33,18
11,45,10,110,647,10,174.7,33,18
10,46,10,100,665,10,174.7,33,18
10,46,10,100,683,10,174.7,33,18
9,47,10,80,698,10,174.7,33,18
9,47,10,80,716,10,174.7,33,18
9,47,10,80,734,10,174.7,33,18
9,47,10,80,749,10,174.7,33,18
34,22,10,450,1,290,804.2,33,19
33,23,10,440,9,290,804.2,33,19
33,23,10,440,10,290,804.2,33,19
33,23,10,440,29,290,804.2,33,19
32,24,10,430,36,290,804.2,33,19
32,24,10,430,55,290,804.2,33,19
32,24,10,430,71,290,804.2,33,19
31,25,10,410,86,290,804.2,33,19
31,25,10,410,105,290,804.2,33,19
31,25,10,410,124,290,804.2,33,19
30,26,10,400,137,290,804.2,33,19
30,26,10,400,156,290,804.2,33,19
30,26,10,400,174,290,804.2,33,19
29,27,10,380,188,290,804.2,33,19
29,27,10,380,207,290,804.2,33,19
29,27,10,380,225,290,804.2,33,19
28,28,10,370,239,290,804.2,33,19
28,28,10,370,258,290,804.2,33,19
28,28,10,370,276,290,804.2,33,19
27,29,10,350,290,290,804.2,33,19
27,29,10,350,309,290,804.2,33,19
27,29,10,350,327,290,804.2,33,19
26,30,10,340,341,290,804.2,33,19
26,30,10,340,359,290,804.2,33,19
26,30,10,340,377,290,804.2,33,19
25,31,10,330,392,290,804.2,33,19
25,31,10,330,410,290,804.2,33,19
25,31,10,330,423,290,804.2,33,19
25,31,10,330,437,290,804.2,33,19
24,32,10,310,443,290,804.2,33,19
24,32,10,310,460,290,804.2,33,19
24,32,10,310,478,290,804.2,33,19
23,33,10,300,494,290,804.2,33,19
23,33,10,300,512,290,804.2,33,19
23,33,10,300,530,290,804.2,33,19
22,34,10,280,545,290,804.2,33,19
22,34,10,280,563,290,804.2,33,19
22,34,10,280,581,290,804.2,33,19
21,35,10,270,596,290,804.2,33,19
21,35,10,270,614,290,804.2,33,19
21,35,10,270,632,290,804.2,33,19
20,36,10,250,647,290,804.2,33,19
20,36,10,250,665,290,804.2,33,19
20,36,10,250,683,290,804.2,33,19
19,37,10,240,698,290,804.2,33,19
19,37,10,240,716,290,804.2,33,19
19,37,10,240,734,290,804.2,33,19
18,38,10,220,749,290,804.2,33,19
18,38,20,270,767,290,804.2,33,19
18,38,20,270,785,290,804.2,33,19
17,39,20,250,800,290,804.2,33,19
17,39,20,250,818,290,804.2,33,19
17,39,30,290,836,290,804.2,33,19
16,40,30,280,851,290,804.2,33,19
15,41,40,280,854,290,804.2,33,19
15,41,40,280,872,290,804.2,33,19
15,41,40,280,890,290,804.2,33,19
14,42,50,280,902,290,804.2,33,19
14,42,50,280,920,290,804.2,33,19
14,42,60,290,938,290,804.2,33,19
13,43,70,280,953,290,804.2,33,19
13,43,80,290,971,290,804.2,33,19
13,43,90,300,989,290,804.2,33,19
12,44,90,280,1004,290,804.2,33,19
12,44,100,290,1022,290,804.2,33,19
12,44,100,290,1040,290,804.2,33,19
11,45,120,280,1055,290,804.2,33,19
11,45,120,280,1073,290,804.2,33,19
11,45,120,280,1091,290,804.2,33,19
10,46,130,270,1106,290,804.2,33,19
10,46,140,280,1124,290,804.2,33,19
10,46,140,280,1142,290,804.2,33,19
9,47,150,270,1157,290,804.2,33,19
9,47,160,280,1175,290,804.2,33,19
9,47,160,280,1193,290,804.2,33,19
8,48,170,270,1208,290,804.2,33,19
8,48,180,280,1226,290,804.2,33,19
8,48,180,280,1244,290,804.2,33,19
7,49,190,260,1259,290,804.2,33,19
7,49,190,260,1277,290,804.2,33,19
7,49,190,260,1295,290,804.2,33,19
6,50,200,260,1310,290,804.2,33,19
6,50,200,260,1325,290,804.2,33,19
6,50,190,250,1352,290,804.2,33,19
5,51,200,240,1386,290,804.2,33,19
5,51,200,240,1408,290,804.2,33,19
5,51,210,250,1421,290,804.2,33,19
4,52,220,250,1441,290,804.2,33,19
4,52,220,250,1461,290,804.2,33,19
4,52,230,260,1472,290,804.2,33,19
3,53,240,260,1492,290,804.2,33,19
3,53,240,260,1511,290,804.2,33,19
2,54,250,250,1523,290,804.2,33,19
2,54,250,250,1543,290,804.2,33,19
2,54,250,250,1563,290,804.2,33,19
2,54,250,250,1574,290,804.2,33,19
1,55,260,250,1594,290,804.2,33,19
1,55,260,250,1614,290,804.2,33,19
1,55,260,250,1625,290,804.2,33,19
0,56,260,240,1645,290,804.2,33,19
0,56,260,240,1665,290,804.2,33,19
0,56,260,240,1676,290,804.2,33,19
25,31,10,330,1,2,14.2,33,20
25,31,10,330,9,2,14.2,33,20
24,32,10,310,10,2,14.2,33,20
24,32,10,310,29,2,14.2,33,20
24,32,10,310,36,2,14.2,33,20
23,33,10,300,55,2,14.2,33,20
23,33,10,300,71,2,14.2,33,20
23,33,10,300,86,2,14.2,33,20
22,34,10,280,105,2,14.2,33,20
22,34,10,280,124,2,14.2,33,20
22,34,10,280,137,2,14.2,33,20
21,35,10,270,156,2,14.2,33,20
21,35,10,270,174,2,14.2,33,20
21,35,10,270,188,2,14.2,33,20
20,36,10,250,207,2,14.2,33,20
20,36,10,250,225,2,14.2,33,20
20,36,10,250,239,2,14.2,33,20
19,37,10,240,258,2,14.2,33,20
19,37,10,240,276,2,14.2,33,20
19,37,10,240,290,2,14.2,33,20
18,38,10,220,309,2,14.2,33,20
18,38,10,220,327,2,14.2,33,20
18,38,10,220,341,2,14.2,33,20
17,39,10,210,359,2,14.2,33,20
17,39,10,210,377,2,14.2,33,20
17,39,10,210,392,2,14.2,33,20
34,22,10,450,1,170,235.3,34,1
33,23,10,440,8,170,235.3,34,1
33,23,10,440,9,170,235.3,34,1
33,23,10,440,28,170,235.3,34,1
32,24,10,430,35,170,235.3,34,1
32,24,10,430,54,170,235.3,34,1
32,24,10,430,70,170,235.3,34,1
31,25,10,410,85,170,235.3,34,1
31,25,10,410,104,170,235.3,34,1
31,25,10,410,123,170,235.3,34,1
30,26,10,400,136,170,235.3,34,1
30,26,10,400,155,170,235.3,34,1
30,26,10,400,173,170,235.3,34,1
29,27,10,380,187,170,235.3,34,1
29,27,10,380,206,170,235.3,34,1
29,27,10,380,224,170,235.3,34,1
28,28,10,370,238,170,235.3,34,1
28,28,10,370,257,170,235.3,34,1
28,28,10,370,275,170,235.3,34,1
27,29,10,350,289,170,235.3,34,1
27,29,10,350,308,170,235.3,34,1
27,29,10,350,326,170,235.3,34,1
26,30,10,340,340,170,235.3,34,1
26,30,10,340,358,170,235.3,34,1
26,30,10,340,376,170,235.3,34,1
25,31,10,330,391,170,235.3,34,1
25,31,10,330,409,170,235.3,34,1
25,31,10,330,422,170,235.3,34,1
