,DTH,HAS,current_yield,date,future_yield,image_num,name,pos,target_dry,target_fresh,tray
2147,2,54,110,2016-01-08:17-27-12,1,1193,PSI_Tray032_2016-01-08--17-27-12_top_2-5_1193.png,p-10,110,132,32
2229,9,47,70,2016-01-08:17-27-12,1,1193,PSI_Tray032_2016-01-08--17-27-12_top_3-1_1193.png,p-11,190,549.6,32
2331,2,54,140,2016-01-08:17-27-12,1,1193,PSI_Tray032_2016-01-08--17-27-12_top_3-2_1193.png,p-12,100,120,32
2413,9,47,160,2016-01-08:17-27-12,1,1193,PSI_Tray032_2016-01-08--17-27-12_top_3-3_1193.png,p-13,250,637.4,32
2579,9,47,130,2016-01-08:17-27-12,1,1193,PSI_Tray032_2016-01-08--17-27-12_top_3-5_1193.png,p-15,250,637.2,32
2681,6,50,70,2016-01-08:17-27-12,1,1193,PSI_Tray032_2016-01-08--17-27-12_top_4-1_1193.png,p-16,130,176,32
2774,9,47,160,2016-01-08:17-27-12,1,1193,PSI_Tray032_2016-01-08--17-27-12_top_4-2_1193.png,p-17,270,688.8,32
2924,9,47,160,2016-01-08:17-27-12,1,1193,PSI_Tray032_2016-01-08--17-27-12_top_4-4_1193.png,p-19,320,727.2,32
3052,9,47,120,2016-01-08:17-28-10,1,1193,PSI_Tray033_2016-01-08--17-28-10_top_1-1_1193.png,p-1,280,752.3,33
3218,9,47,150,2016-01-08:17-28-10,1,1193,PSI_Tray033_2016-01-08--17-28-10_top_1-3_1193.png,p-3,290,803.4,33
3320,6,50,100,2016-01-08:17-28-10,1,1193,PSI_Tray033_2016-01-08--17-28-10_top_1-4_1193.png,p-4,150,193,33
3413,9,47,120,2016-01-08:17-28-10,1,1193,PSI_Tray033_2016-01-08--17-28-10_top_1-5_1193.png,p-5,270,680.4,33
3563,9,47,170,2016-01-08:17-28-10,1,1193,PSI_Tray033_2016-01-08--17-28-10_top_2-2_1193.png,p-7,230,639.3,33
3691,9,47,180,2016-01-08:17-28-10,1,1193,PSI_Tray033_2016-01-08--17-28-10_top_2-4_1193.png,p-9,320,820.8,33
3793,2,54,120,2016-01-08:17-28-10,1,1193,PSI_Tray033_2016-01-08--17-28-10_top_2-5_1193.png,p-10,90,118,33
3875,9,47,120,2016-01-08:17-28-10,1,1193,PSI_Tray033_2016-01-08--17-28-10_top_3-1_1193.png,p-11,220,576.5,33
3977,2,54,160,2016-01-08:17-28-10,1,1193,PSI_Tray033_2016-01-08--17-28-10_top_3-2_1193.png,p-12,100,133.4,33
4059,9,47,160,2016-01-08:17-28-10,1,1193,PSI_Tray033_2016-01-08--17-28-10_top_3-3_1193.png,p-13,260,713.7,33
4225,9,47,180,2016-01-08:17-28-10,1,1193,PSI_Tray033_2016-01-08--17-28-10_top_3-5_1193.png,p-15,320,729.6,33
4327,6,50,50,2016-01-08:17-28-10,1,1193,PSI_Tray033_2016-01-08--17-28-10_top_4-1_1193.png,p-16,120,157,33
4420,9,47,160,2016-01-08:17-28-10,1,1193,PSI_Tray033_2016-01-08--17-28-10_top_4-2_1193.png,p-17,280,701.6,33
4570,9,47,160,2016-01-08:17-28-10,1,1193,PSI_Tray033_2016-01-08--17-28-10_top_4-4_1193.png,p-19,290,804.2,33
4698,9,47,50,2016-01-08:17-29-03,1,1191,PSI_Tray034_2016-01-08--17-29-03_top_1-1_1191.png,p-1,170,235.3,34
4864,9,47,40,2016-01-08:17-29-03,1,1191,PSI_Tray034_2016-01-08--17-29-03_top_1-3_1191.png,p-3,130,182.6,34
4966,6,50,120,2016-01-08:17-29-03,1,1191,PSI_Tray034_2016-01-08--17-29-03_top_1-4_1191.png,p-4,150,184,34
5059,9,47,80,2016-01-08:17-29-03,1,1191,PSI_Tray034_2016-01-08--17-29-03_top_1-5_1191.png,p-5,200,262.8,34
5209,9,47,160,2016-01-08:17-29-03,1,1191,PSI_Tray034_2016-01-08--17-29-03_top_2-2_1191.png,p-7,240,317.5,34
5337,9,47,160,2016-01-08:17-29-03,1,1191,PSI_Tray034_2016-01-08--17-29-03_top_2-4_1191.png,p-9,220,288.7,34
5439,2,54,70,2016-01-08:17-29-03,1,1191,PSI_Tray034_2016-01-08--17-29-03_top_2-5_1191.png,p-10,70,88.6,34
5521,9,47,90,2016-01-08:17-29-03,1,1191,PSI_Tray034_2016-01-08--17-29-03_top_3-1_1191.png,p-11,180,243.7,34
5623,2,54,100,2016-01-08:17-29-03,1,1191,PSI_Tray034_2016-01-08--17-29-03_top_3-2_1191.png,p-12,70,87.5,34
5705,9,47,190,2016-01-08:17-29-03,1,1191,PSI_Tray034_2016-01-08--17-29-03_top_3-3_1191.png,p-13,260,344.7,34
5871,9,47,160,2016-01-08:17-29-03,1,1191,PSI_Tray034_2016-01-08--17-29-03_top_3-5_1191.png,p-15,340,439.8,34
5973,6,50,120,2016-01-08:17-29-03,1,1191,PSI_Tray034_2016-01-08--17-29-03_top_4-1_1191.png,p-16,160,213,34
6066,9,47,150,2016-01-08:17-29-03,1,1191,PSI_Tray034_2016-01-08--17-29-03_top_4-2_1191.png,p-17,220,295.6,34
6216,9,47,190,2016-01-08:17-29-03,1,1191,PSI_Tray034_2016-01-08--17-29-03_top_4-4_1191.png,p-19,320,422.1,34
1407,8,48,120,2016-01-09:09-04-54,1,1208,PSI_Tray032_2016-01-09--09-04-54_top_1-1_1208.png,p-1,270,674.3,32
1573,8,48,160,2016-01-09:09-04-54,1,1208,PSI_Tray032_2016-01-09--09-04-54_top_1-3_1208.png,p-3,260,738.5,32
1675,6,50,120,2016-01-09:09-04-54,1,1208,PSI_Tray032_2016-01-09--09-04-54_top_1-4_1208.png,p-4,160,209,32
1768,8,48,50,2016-01-09:09-04-54,1,1208,PSI_Tray032_2016-01-09--09-04-54_top_1-5_1208.png,p-5,230,583.2,32
1918,8,48,180,2016-01-09:09-04-54,1,1208,PSI_Tray032_2016-01-09--09-04-54_top_2-2_1208.png,p-7,280,734.3,32
2046,8,48,10,2016-01-09:09-04-54,1,1208,PSI_Tray032_2016-01-09--09-04-54_top_2-4_1208.png,p-9,110,277.1,32
2148,2,54,130,2016-01-09:09-04-54,1,1208,PSI_Tray032_2016-01-09--09-04-54_top_2-5_1208.png,p-10,110,132,32
2230,8,48,80,2016-01-09:09-04-54,1,1208,PSI_Tray032_2016-01-09--09-04-54_top_3-1_1208.png,p-11,190,549.6,32
2332,2,54,140,2016-01-09:09-04-54,1,1208,PSI_Tray032_2016-01-09--09-04-54_top_3-2_1208.png,p-12,100,120,32
2414,8,48,190,2016-01-09:09-04-54,1,1208,PSI_Tray032_2016-01-09--09-04-54_top_3-3_1208.png,p-13,250,637.4,32
2580,8,48,140,2016-01-09:09-04-54,1,1208,PSI_Tray032_2016-01-09--09-04-54_top_3-5_1208.png,p-15,250,637.2,32
2682,6,50,70,2016-01-09:09-04-54,1,1208,PSI_Tray032_2016-01-09--09-04-54_top_4-1_1208.png,p-16,130,176,32
2775,8,48,160,2016-01-09:09-04-54,1,1208,PSI_Tray032_2016-01-09--09-04-54_top_4-2_1208.png,p-17,270,688.8,32
2925,8,48,170,2016-01-09:09-04-54,1,1208,PSI_Tray032_2016-01-09--09-04-54_top_4-4_1208.png,p-19,320,727.2,32
3053,8,48,130,2016-01-09:09-05-50,1,1208,PSI_Tray033_2016-01-09--09-05-50_top_1-1_1208.png,p-1,280,752.3,33
3219,8,48,150,2016-01-09:09-05-50,1,1208,PSI_Tray033_2016-01-09--09-05-50_top_1-3_1208.png,p-3,290,803.4,33
3321,6,50,110,2016-01-09:09-05-50,1,1208,PSI_Tray033_2016-01-09--09-05-50_top_1-4_1208.png,p-4,150,193,33
3414,8,48,140,2016-01-09:09-05-50,1,1208,PSI_Tray033_2016-01-09--09-05-50_top_1-5_1208.png,p-5,270,680.4,33
3564,8,48,170,2016-01-09:09-05-50,1,1208,PSI_Tray033_2016-01-09--09-05-50_top_2-2_1208.png,p-7,230,639.3,33
3692,8,48,190,2016-01-09:09-05-50,1,1208,PSI_Tray033_2016-01-09--09-05-50_top_2-4_1208.png,p-9,320,820.8,33
3794,2,54,140,2016-01-09:09-05-50,1,1208,PSI_Tray033_2016-01-09--09-05-50_top_2-5_1208.png,p-10,90,118,33
3876,8,48,130,2016-01-09:09-05-50,1,1208,PSI_Tray033_2016-01-09--09-05-50_top_3-1_1208.png,p-11,220,576.5,33
3978,2,54,170,2016-01-09:09-05-50,1,1208,PSI_Tray033_2016-01-09--09-05-50_top_3-2_1208.png,p-12,100,133.4,33
4060,8,48,180,2016-01-09:09-05-50,1,1208,PSI_Tray033_2016-01-09--09-05-50_top_3-3_1208.png,p-13,260,713.7,33
4226,8,48,180,2016-01-09:09-05-50,1,1208,PSI_Tray033_2016-01-09--09-05-50_top_3-5_1208.png,p-15,320,729.6,33
4328,6,50,80,2016-01-09:09-05-50,1,1208,PSI_Tray033_2016-01-09--09-05-50_top_4-1_1208.png,p-16,120,157,33
4421,8,48,170,2016-01-09:09-05-50,1,1208,PSI_Tray033_2016-01-09--09-05-50_top_4-2_1208.png,p-17,280,701.6,33
4571,8,48,170,2016-01-09:09-05-50,1,1208,PSI_Tray033_2016-01-09--09-05-50_top_4-4_1208.png,p-19,290,804.2,33
4699,8,48,60,2016-01-09:09-06-42,1,1206,PSI_Tray034_2016-01-09--09-06-42_top_1-1_1206.png,p-1,170,235.3,34
4865,8,48,50,2016-01-09:09-06-42,1,1206,PSI_Tray034_2016-01-09--09-06-42_top_1-3_1206.png,p-3,130,182.6,34
4967,6,50,130,2016-01-09:09-06-42,1,1206,PSI_Tray034_2016-01-09--09-06-42_top_1-4_1206.png,p-4,150,184,34
5060,8,48,100,2016-01-09:09-06-42,1,1206,PSI_Tray034_2016-01-09--09-06-42_top_1-5_1206.png,p-5,200,262.8,34
5210,8,48,170,2016-01-09:09-06-42,1,1206,PSI_Tray034_2016-01-09--09-06-42_top_2-2_1206.png,p-7,240,317.5,34
5338,8,48,190,2016-01-09:09-06-42,1,1206,PSI_Tray034_2016-01-09--09-06-42_top_2-4_1206.png,p-9,220,288.7,34
5440,2,54,80,2016-01-09:09-06-42,1,1206,PSI_Tray034_2016-01-09--09-06-42_top_2-5_1206.png,p-10,70,88.6,34
5522,8,48,100,2016-01-09:09-06-42,1,1206,PSI_Tray034_2016-01-09--09-06-42_top_3-1_1206.png,p-11,180,243.7,34
5624,2,54,110,2016-01-09:09-06-42,1,1206,PSI_Tray034_2016-01-09--09-06-42_top_3-2_1206.png,p-12,70,87.5,34
5706,8,48,210,2016-01-09:09-06-42,1,1206,PSI_Tray034_2016-01-09--09-06-42_top_3-3_1206.png,p-13,260,344.7,34
5872,8,48,170,2016-01-09:09-06-42,1,1206,PSI_Tray034_2016-01-09--09-06-42_top_3-5_1206.png,p-15,340,439.8,34
5974,6,50,130,2016-01-09:09-06-42,1,1206,PSI_Tray034_2016-01-09--09-06-42_top_4-1_1206.png,p-16,160,213,34
6067,8,48,160,2016-01-09:09-06-42,1,1206,PSI_Tray034_2016-01-09--09-06-42_top_4-2_1206.png,p-17,220,295.6,34
6217,8,48,190,2016-01-09:09-06-42,1,1206,PSI_Tray034_2016-01-09--09-06-42_top_4-4_1206.png,p-19,320,422.1,34
67,8,48,70,2016-01-09:11-23-21,1,790,PSI_Tray031_2016-01-09--11-23-21_top_1-1_793.png,p-1,220,266,31
202,8,48,120,2016-01-09:11-23-21,1,790,PSI_Tray031_2016-01-09--11-23-21_top_1-3_793.png,p-3,210,270.6,31
281,5,51,130,2016-01-09:11-23-21,1,790,PSI_Tray031_2016-01-09--11-23-21_top_1-4_793.png,p-4,180,232,31
357,8,48,90,2016-01-09:11-23-21,1,790,PSI_Tray031_2016-01-09--11-23-21_top_1-5_793.png,p-5,290,362.8,31
479,8,48,170,2016-01-09:11-23-21,1,790,PSI_Tray031_2016-01-09--11-23-21_top_2-2_793.png,p-7,270,345.5,31
581,8,48,120,2016-01-09:11-23-21,1,790,PSI_Tray031_2016-01-09--11-23-21_top_2-4_793.png,p-9,210,271.5,31
660,1,55,110,2016-01-09:11-23-21,1,790,PSI_Tray031_2016-01-09--11-23-21_top_2-5_793.png,p-10,100,118,31
733,8,48,80,2016-01-09:11-23-21,1,790,PSI_Tray031_2016-01-09--11-23-21_top_3-1_793.png,p-11,200,258.5,31
812,1,55,60,2016-01-09:11-23-21,1,790,PSI_Tray031_2016-01-09--11-23-21_top_3-2_793.png,p-12,70,79,31
885,8,48,90,2016-01-09:11-23-21,1,790,PSI_Tray031_2016-01-09--11-23-21_top_3-3_793.png,p-13,180,229.5,31
1020,8,48,50,2016-01-09:11-23-21,1,790,PSI_Tray031_2016-01-09--11-23-21_top_3-5_793.png,p-15,180,231.8,31
1099,5,51,40,2016-01-09:11-23-21,1,790,PSI_Tray031_2016-01-09--11-23-21_top_4-1_793.png,p-16,120,165,31
1175,8,48,160,2016-01-09:11-23-21,1,790,PSI_Tray031_2016-01-09--11-23-21_top_4-2_793.png,p-17,330,414.8,31
1297,8,48,50,2016-01-09:11-23-21,1,790,PSI_Tray031_2016-01-09--11-23-21_top_4-4_793.png,p-19,140,172,31
1408,8,48,130,2016-01-09:13-15-36,1,1226,PSI_Tray032_2016-01-09--13-15-36_top_1-1_1226.png,p-1,270,674.3,32
1574,8,48,170,2016-01-09:13-15-36,1,1226,PSI_Tray032_2016-01-09--13-15-36_top_1-3_1226.png,p-3,260,738.5,32
1676,5,51,130,2016-01-09:13-15-36,1,1226,PSI_Tray032_2016-01-09--13-15-36_top_1-4_1226.png,p-4,160,209,32
1769,8,48,60,2016-01-09:13-15-36,1,1226,PSI_Tray032_2016-01-09--13-15-36_top_1-5_1226.png,p-5,230,583.2,32
1919,8,48,190,2016-01-09:13-15-36,1,1226,PSI_Tray032_2016-01-09--13-15-36_top_2-2_1226.png,p-7,280,734.3,32
2047,8,48,20,2016-01-09:13-15-36,1,1226,PSI_Tray032_2016-01-09--13-15-36_top_2-4_1226.png,p-9,110,277.1,32
2149,2,54,140,2016-01-09:13-15-36,1,1226,PSI_Tray032_2016-01-09--13-15-36_top_2-5_1226.png,p-10,110,132,32
2231,8,48,100,2016-01-09:13-15-36,1,1226,PSI_Tray032_2016-01-09--13-15-36_top_3-1_1226.png,p-11,190,549.6,32
2333,1,55,160,2016-01-09:13-15-36,1,1226,PSI_Tray032_2016-01-09--13-15-36_top_3-2_1226.png,p-12,100,120,32
2415,8,48,200,2016-01-09:13-15-36,1,1226,PSI_Tray032_2016-01-09--13-15-36_top_3-3_1226.png,p-13,250,637.4,32
2581,8,48,140,2016-01-09:13-15-36,1,1226,PSI_Tray032_2016-01-09--13-15-36_top_3-5_1226.png,p-15,250,637.2,32
2683,5,51,90,2016-01-09:13-15-36,1,1226,PSI_Tray032_2016-01-09--13-15-36_top_4-1_1226.png,p-16,130,176,32
2776,8,48,170,2016-01-09:13-15-36,1,1226,PSI_Tray032_2016-01-09--13-15-36_top_4-2_1226.png,p-17,270,688.8,32
2926,8,48,170,2016-01-09:13-15-36,1,1226,PSI_Tray032_2016-01-09--13-15-36_top_4-4_1226.png,p-19,320,727.2,32
3054,8,48,140,2016-01-09:13-16-32,1,1226,PSI_Tray033_2016-01-09--13-16-32_top_1-1_1226.png,p-1,280,752.3,33
3220,8,48,160,2016-01-09:13-16-32,1,1226,PSI_Tray033_2016-01-09--13-16-32_top_1-3_1226.png,p-3,290,803.4,33
3322,5,51,120,2016-01-09:13-16-32,1,1226,PSI_Tray033_2016-01-09--13-16-32_top_1-4_1226.png,p-4,150,193,33
3415,8,48,150,2016-01-09:13-16-32,1,1226,PSI_Tray033_2016-01-09--13-16-32_top_1-5_1226.png,p-5,270,680.4,33
3565,8,48,190,2016-01-09:13-16-32,1,1226,PSI_Tray033_2016-01-09--13-16-32_top_2-2_1226.png,p-7,230,639.3,33
3693,8,48,190,2016-01-09:13-16-32,1,1226,PSI_Tray033_2016-01-09--13-16-32_top_2-4_1226.png,p-9,320,820.8,33
3795,1,55,150,2016-01-09:13-16-32,1,1226,PSI_Tray033_2016-01-09--13-16-32_top_2-5_1226.png,p-10,90,118,33
3877,8,48,140,2016-01-09:13-16-32,1,1226,PSI_Tray033_2016-01-09--13-16-32_top_3-1_1226.png,p-11,220,576.5,33
3979,1,55,190,2016-01-09:13-16-32,1,1226,PSI_Tray033_2016-01-09--13-16-32_top_3-2_1226.png,p-12,100,133.4,33
4061,8,48,180,2016-01-09:13-16-32,1,1226,PSI_Tray033_2016-01-09--13-16-32_top_3-3_1226.png,p-13,260,713.7,33
4227,8,48,180,2016-01-09:13-16-32,1,1226,PSI_Tray033_2016-01-09--13-16-32_top_3-5_1226.png,p-15,320,729.6,33
4329,5,51,80,2016-01-09:13-16-32,1,1226,PSI_Tray033_2016-01-09--13-16-32_top_4-1_1226.png,p-16,120,157,33
4422,8,48,170,2016-01-09:13-16-32,1,1226,PSI_Tray033_2016-01-09--13-16-32_top_4-2_1226.png,p-17,280,701.6,33
4572,8,48,180,2016-01-09:13-16-32,1,1226,PSI_Tray033_2016-01-09--13-16-32_top_4-4_1226.png,p-19,290,804.2,33
4700,8,48,70,2016-01-09:13-17-25,1,1224,PSI_Tray034_2016-01-09--13-17-25_top_1-1_1224.png,p-1,170,235.3,34
4866,8,48,60,2016-01-09:13-17-25,1,1224,PSI_Tray034_2016-01-09--13-17-25_top_1-3_1224.png,p-3,130,182.6,34
4968,5,51,130,2016-01-09:13-17-25,1,1224,PSI_Tray034_2016-01-09--13-17-25_top_1-4_1224.png,p-4,150,184,34
5061,8,48,110,2016-01-09:13-17-25,1,1224,PSI_Tray034_2016-01-09--13-17-25_top_1-5_1224.png,p-5,200,262.8,34
5211,8,48,180,2016-01-09:13-17-25,1,1224,PSI_Tray034_2016-01-09--13-17-25_top_2-2_1224.png,p-7,240,317.5,34
5339,8,48,200,2016-01-09:13-17-25,1,1224,PSI_Tray034_2016-01-09--13-17-25_top_2-4_1224.png,p-9,220,288.7,34
5441,1,55,90,2016-01-09:13-17-25,1,1224,PSI_Tray034_2016-01-09--13-17-25_top_2-5_1224.png,p-10,70,88.6,34
5523,8,48,120,2016-01-09:13-17-25,1,1224,PSI_Tray034_2016-01-09--13-17-25_top_3-1_1224.png,p-11,180,243.7,34
5625,1,55,120,2016-01-09:13-17-25,1,1224,PSI_Tray034_2016-01-09--13-17-25_top_3-2_1224.png,p-12,70,87.5,34
5707,8,48,210,2016-01-09:13-17-25,1,1224,PSI_Tray034_2016-01-09--13-17-25_top_3-3_1224.png,p-13,260,344.7,34
5873,8,48,180,2016-01-09:13-17-25,1,1224,PSI_Tray034_2016-01-09--13-17-25_top_3-5_1224.png,p-15,340,439.8,34
5975,5,51,140,2016-01-09:13-17-25,1,1224,PSI_Tray034_2016-01-09--13-17-25_top_4-1_1224.png,p-16,160,213,34
6068,8,48,170,2016-01-09:13-17-25,1,1224,PSI_Tray034_2016-01-09--13-17-25_top_4-2_1224.png,p-17,220,295.6,34
6218,8,48,200,2016-01-09:13-17-25,1,1224,PSI_Tray034_2016-01-09--13-17-25_top_4-4_1224.png,p-19,320,422.1,34
68,7,49,70,2016-01-09:15-34-20,1,807,PSI_Tray031_2016-01-09--15-34-20_top_1-1_810.png,p-1,220,266,31
203,7,49,130,2016-01-09:15-34-20,1,807,PSI_Tray031_2016-01-09--15-34-20_top_1-3_810.png,p-3,210,270.6,31
282,4,52,130,2016-01-09:15-34-20,1,807,PSI_Tray031_2016-01-09--15-34-20_top_1-4_810.png,p-4,180,232,31
358,7,49,90,2016-01-09:15-34-20,1,807,PSI_Tray031_2016-01-09--15-34-20_top_1-5_810.png,p-5,290,362.8,31
480,7,49,170,2016-01-09:15-34-20,1,807,PSI_Tray031_2016-01-09--15-34-20_top_2-2_810.png,p-7,270,345.5,31
582,7,49,120,2016-01-09:15-34-20,1,807,PSI_Tray031_2016-01-09--15-34-20_top_2-4_810.png,p-9,210,271.5,31
661,1,55,120,2016-01-09:15-34-20,1,807,PSI_Tray031_2016-01-09--15-34-20_top_2-5_810.png,p-10,100,118,31
734,7,49,80,2016-01-09:15-34-20,1,807,PSI_Tray031_2016-01-09--15-34-20_top_3-1_810.png,p-11,200,258.5,31
813,1,55,70,2016-01-09:15-34-20,1,807,PSI_Tray031_2016-01-09--15-34-20_top_3-2_810.png,p-12,70,79,31
886,7,49,100,2016-01-09:15-34-20,1,807,PSI_Tray031_2016-01-09--15-34-20_top_3-3_810.png,p-13,180,229.5,31
1021,7,49,50,2016-01-09:15-34-20,1,807,PSI_Tray031_2016-01-09--15-34-20_top_3-5_810.png,p-15,180,231.8,31
1100,4,52,40,2016-01-09:15-34-20,1,807,PSI_Tray031_2016-01-09--15-34-20_top_4-1_810.png,p-16,120,165,31
1176,7,49,160,2016-01-09:15-34-20,1,807,PSI_Tray031_2016-01-09--15-34-20_top_4-2_810.png,p-17,330,414.8,31
1298,7,49,60,2016-01-09:15-34-20,1,807,PSI_Tray031_2016-01-09--15-34-20_top_4-4_810.png,p-19,140,172,31
1409,8,48,140,2016-01-09:17-27-31,1,1244,PSI_Tray032_2016-01-09--17-27-31_top_1-1_1244.png,p-1,270,674.3,32
1575,8,48,180,2016-01-09:17-27-31,1,1244,PSI_Tray032_2016-01-09--17-27-31_top_1-3_1244.png,p-3,260,738.5,32
1677,5,51,130,2016-01-09:17-27-31,1,1244,PSI_Tray032_2016-01-09--17-27-31_top_1-4_1244.png,p-4,160,209,32
1770,8,48,70,2016-01-09:17-27-31,1,1244,PSI_Tray032_2016-01-09--17-27-31_top_1-5_1244.png,p-5,230,583.2,32
1920,8,48,190,2016-01-09:17-27-31,1,1244,PSI_Tray032_2016-01-09--17-27-31_top_2-2_1244.png,p-7,280,734.3,32
2048,8,48,20,2016-01-09:17-27-31,1,1244,PSI_Tray032_2016-01-09--17-27-31_top_2-4_1244.png,p-9,110,277.1,32
2150,1,55,150,2016-01-09:17-27-31,1,1244,PSI_Tray032_2016-01-09--17-27-31_top_2-5_1244.png,p-10,110,132,32
2232,8,48,100,2016-01-09:17-27-31,1,1244,PSI_Tray032_2016-01-09--17-27-31_top_3-1_1244.png,p-11,190,549.6,32
2334,1,55,160,2016-01-09:17-27-31,1,1244,PSI_Tray032_2016-01-09--17-27-31_top_3-2_1244.png,p-12,100,120,32
2416,8,48,200,2016-01-09:17-27-31,1,1244,PSI_Tray032_2016-01-09--17-27-31_top_3-3_1244.png,p-13,250,637.4,32
2582,8,48,150,2016-01-09:17-27-31,1,1244,PSI_Tray032_2016-01-09--17-27-31_top_3-5_1244.png,p-15,250,637.2,32
2684,5,51,90,2016-01-09:17-27-31,1,1244,PSI_Tray032_2016-01-09--17-27-31_top_4-1_1244.png,p-16,130,176,32
2777,8,48,170,2016-01-09:17-27-31,1,1244,PSI_Tray032_2016-01-09--17-27-31_top_4-2_1244.png,p-17,270,688.8,32
2927,8,48,170,2016-01-09:17-27-31,1,1244,PSI_Tray032_2016-01-09--17-27-31_top_4-4_1244.png,p-19,320,727.2,32
3055,8,48,140,2016-01-09:17-28-29,1,1244,PSI_Tray033_2016-01-09--17-28-29_top_1-1_1244.png,p-1,280,752.3,33
3221,8,48,170,2016-01-09:17-28-29,1,1244,PSI_Tray033_2016-01-09--17-28-29_top_1-3_1244.png,p-3,290,803.4,33
3323,5,51,130,2016-01-09:17-28-29,1,1244,PSI_Tray033_2016-01-09--17-28-29_top_1-4_1244.png,p-4,150,193,33
3416,8,48,160,2016-01-09:17-28-29,1,1244,PSI_Tray033_2016-01-09--17-28-29_top_1-5_1244.png,p-5,270,680.4,33
3566,8,48,190,2016-01-09:17-28-29,1,1244,PSI_Tray033_2016-01-09--17-28-29_top_2-2_1244.png,p-7,230,639.3,33
3694,8,48,190,2016-01-09:17-28-29,1,1244,PSI_Tray033_2016-01-09--17-28-29_top_2-4_1244.png,p-9,320,820.8,33
3796,1,55,150,2016-01-09:17-28-29,1,1244,PSI_Tray033_2016-01-09--17-28-29_top_2-5_1244.png,p-10,90,118,33
3878,8,48,140,2016-01-09:17-28-29,1,1244,PSI_Tray033_2016-01-09--17-28-29_top_3-1_1244.png,p-11,220,576.5,33
3980,1,55,190,2016-01-09:17-28-29,1,1244,PSI_Tray033_2016-01-09--17-28-29_top_3-2_1244.png,p-12,100,133.4,33
4062,8,48,190,2016-01-09:17-28-29,1,1244,PSI_Tray033_2016-01-09--17-28-29_top_3-3_1244.png,p-13,260,713.7,33
4228,8,48,190,2016-01-09:17-28-29,1,1244,PSI_Tray033_2016-01-09--17-28-29_top_3-5_1244.png,p-15,320,729.6,33
4330,5,51,80,2016-01-09:17-28-29,1,1244,PSI_Tray033_2016-01-09--17-28-29_top_4-1_1244.png,p-16,120,157,33
4423,8,48,170,2016-01-09:17-28-29,1,1244,PSI_Tray033_2016-01-09--17-28-29_top_4-2_1244.png,p-17,280,701.6,33
4573,8,48,180,2016-01-09:17-28-29,1,1244,PSI_Tray033_2016-01-09--17-28-29_top_4-4_1244.png,p-19,290,804.2,33
4701,8,48,80,2016-01-09:17-29-25,1,1242,PSI_Tray034_2016-01-09--17-29-25_top_1-1_1242.png,p-1,170,235.3,34
4867,8,48,60,2016-01-09:17-29-25,1,1242,PSI_Tray034_2016-01-09--17-29-25_top_1-3_1242.png,p-3,130,182.6,34
4969,5,51,140,2016-01-09:17-29-25,1,1242,PSI_Tray034_2016-01-09--17-29-25_top_1-4_1242.png,p-4,150,184,34
5062,8,48,110,2016-01-09:17-29-25,1,1242,PSI_Tray034_2016-01-09--17-29-25_top_1-5_1242.png,p-5,200,262.8,34
5212,8,48,180,2016-01-09:17-29-25,1,1242,PSI_Tray034_2016-01-09--17-29-25_top_2-2_1242.png,p-7,240,317.5,34
5340,8,48,200,2016-01-09:17-29-25,1,1242,PSI_Tray034_2016-01-09--17-29-25_top_2-4_1242.png,p-9,220,288.7,34
5442,1,55,90,2016-01-09:17-29-25,1,1242,PSI_Tray034_2016-01-09--17-29-25_top_2-5_1242.png,p-10,70,88.6,34
5524,8,48,120,2016-01-09:17-29-25,1,1242,PSI_Tray034_2016-01-09--17-29-25_top_3-1_1242.png,p-11,180,243.7,34
5626,1,55,120,2016-01-09:17-29-25,1,1242,PSI_Tray034_2016-01-09--17-29-25_top_3-2_1242.png,p-12,70,87.5,34
5708,8,48,210,2016-01-09:17-29-25,1,1242,PSI_Tray034_2016-01-09--17-29-25_top_3-3_1242.png,p-13,260,344.7,34
5874,8,48,180,2016-01-09:17-29-25,1,1242,PSI_Tray034_2016-01-09--17-29-25_top_3-5_1242.png,p-15,340,439.8,34
5976,5,51,140,2016-01-09:17-29-25,1,1242,PSI_Tray034_2016-01-09--17-29-25_top_4-1_1242.png,p-16,160,213,34
6069,8,48,170,2016-01-09:17-29-25,1,1242,PSI_Tray034_2016-01-09--17-29-25_top_4-2_1242.png,p-17,220,295.6,34
6219,8,48,200,2016-01-09:17-29-25,1,1242,PSI_Tray034_2016-01-09--17-29-25_top_4-4_1242.png,p-19,320,422.1,34
69,7,49,70,2016-01-09:19-47-38,1,825,PSI_Tray031_2016-01-09--19-47-38_top_1-1_828.png,p-1,220,266,31
204,7,49,130,2016-01-09:19-47-38,1,825,PSI_Tray031_2016-01-09--19-47-38_top_1-3_828.png,p-3,210,270.6,31
283,4,52,140,2016-01-09:19-47-38,1,825,PSI_Tray031_2016-01-09--19-47-38_top_1-4_828.png,p-4,180,232,31
359,7,49,90,2016-01-09:19-47-38,1,825,PSI_Tray031_2016-01-09--19-47-38_top_1-5_828.png,p-5,290,362.8,31
481,7,49,180,2016-01-09:19-47-38,1,825,PSI_Tray031_2016-01-09--19-47-38_top_2-2_828.png,p-7,270,345.5,31
583,7,49,130,2016-01-09:19-47-38,1,825,PSI_Tray031_2016-01-09--19-47-38_top_2-4_828.png,p-9,210,271.5,31
